file,datetime,date,time,stage,stage_name,prev_stage,transition,unified_risk_score,unified_risk_level,hot_area,hot_score,affected_areas,propagation_chain,flow_signals,maxcapa_signals,M16HUB_score,M14_score,M14B_score,M16A_score,M16B_score,M16_score,M16_PKT_score,M16_WT_score,M16HUB_signals,M14_signals,M14B_signals,M16A_signals,M16B_signals,M16HUB_ra,M14_ra,M14B_ra,M16A_ra,M16B_ra,M16HUB_rb_diff30,M14_rb_diff30,M14B_rb_diff30,M16A_rb_diff30,M16B_rb_diff30,M16HUB_rd_fab,M16HUB_stb_util,M16HUB_rev_count,M16HUB_rev_lids,sla_M14,sla_M14B,sla_M16A,sla_M16B,sla_M16HUB,sorter_M14,sorter_M14B,sorter_M16A,sorter_M16B,sorter_M16HUB,reason,M16HUB_pts_RA,M16HUB_pts_RA_sus,M16HUB_pts_RB,M16HUB_pts_RB_fast,M16HUB_pts_RC,M16HUB_pts_RD,M16HUB_pts_SLA,M16HUB_pts_SORT,M16HUB_pts_MAXCAPA,M14_pts_RA,M14_pts_RA_sus,M14_pts_RB,M14_pts_RB_fast,M14_pts_RC,M14_pts_RD,M14_pts_SLA,M14_pts_SORT,M14_pts_MAXCAPA,M14B_pts_RA,M14B_pts_RA_sus,M14B_pts_RB,M14B_pts_RB_fast,M14B_pts_RC,M14B_pts_RD,M14B_pts_SLA,M14B_pts_SORT,M14B_pts_MAXCAPA,M16A_pts_RA,M16A_pts_RA_sus,M16A_pts_RB,M16A_pts_RB_fast,M16A_pts_RC,M16A_pts_RD,M16A_pts_SLA,M16A_pts_SORT,M16A_pts_MAXCAPA,M16B_pts_RA,M16B_pts_RA_sus,M16B_pts_RB,M16B_pts_RB_fast,M16B_pts_RC,M16B_pts_RD,M16B_pts_SLA,M16B_pts_SORT,M16B_pts_MAXCAPA,layer1_total,flow_score,sla_score_total,sorter_score_total,mc_score_total,M16HUB_ra_count,M14_ra_count,M14B_ra_count,M16A_ra_count,M16B_ra_count,M16HUB_rb_diff10,M14_rb_diff10,M14B_rb_diff10,M16A_rb_diff10,M16B_rb_diff10,M16HUB_rc_trend,M14_cnv_skew,M14_rd_oht,M14B_rd_oht,M16A_rd_oht,M16B_rd_oht,M16HUB_sla_cnt,M14_sla_cnt,M16A_sla_cnt,M16B_sla_cnt,M16A_sorter_fail,M16B_sorter_fail,M16HUB_score_raw,M14_score_raw,M14B_score_raw,M16A_score_raw,M16B_score_raw
M16A_HUBROOM_PR.csv,2026-06-09 11:40,2026-06-09,11:40,1,1단계 조기경보,3,3→1,65,경계,M16HUB,25,M16HUB,"M16A(10:46,RA+RA_sus+SLA) → M16_PKT(10:46,RA+RA_sus) → M16HUB(10:47,RA+RA_sus+RD) → M16B(11:19,RA_sus+RB+SLA)",,,25,5,0,10,10,0,5,0,RA+RC+RD,RA_sus,,RA_sus+SLA,RA_sus+SLA,5.75,2.51,3.29,2.62,2.44,-37,-3,-18,29,-30,0,100.00,5,"6ABL6011,6ABL6021,6ABL6031,6ABL0111,6ABL0121",14.26,0,13.22,10.52,0,31,12,35,12,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=5.75분/기준9.0),R-C'(역증가5개:6ABL6011,6ABL6021,6ABL6031,6ABL0111,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(13.2%4분초과)]; M16B[R-A_sus,SLA(10.5%4분초과)]; M16_PKT[R-A_sus]",10,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,55,0,10,0,0,4,0,0,0,0,-13,12,-21,-9,-21,-2,0.61,73.76,77.19,89.31,79.76,0,135,99,95,0,0,25,5,0,10,10
M16A_HUBROOM_PR.csv,2026-06-09 11:41,2026-06-09,11:41,1,1단계 조기경보,1,,55,관심,M16HUB,25,M16HUB,"M16_PKT(10:46,RA+RA_sus) → M16HUB(10:47,RA+RA_sus+RD) → M16A(10:47,RA+RA_sus+SLA) → M16B(11:19,RA_sus+RB+SLA)",,,25,5,0,10,5,0,5,0,RA+RC+RD,RA_sus,,RA_sus+SLA,RA_sus,12.39,2.39,3.45,2.90,2.60,-29,-3,-13,17,-19,0,100.00,6,"6ABL6011,6ABL6021,6ABL6031,6ABL0111,6ABL0112,6ABL0121",14.39,0,13.25,10.96,0,30,10,35,11,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=12.39분/기준9.0),R-C'(역증가6개:6ABL6011,6ABL6021,6ABL6031,6ABL0111,6ABL0112,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(13.2%4분초과)]; M16B[R-A_sus]; M16_PKT[R-A_sus]",10,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,50,0,5,0,0,4,0,0,0,0,-6,16,-12,-25,-14,-3,0.56,78.33,77.59,89.31,82.13,0,124,88,89,0,0,25,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 11:42,2026-06-09,11:42,1,1단계 조기경보,1,,55,관심,M16HUB,25,M16HUB,"M16HUB(10:47,RA+RA_sus+RD) → M16A(10:47,RA+RA_sus+SLA) → M16_PKT(10:47,RA+RA_sus) → M16B(11:19,RA_sus+RB+SLA)",,,25,5,0,10,5,0,5,0,RA+RC+RD,RA_sus,,RA_sus+SLA,RA_sus,3.53,2.49,2.92,2.80,2.36,-42,-19,-4,-2,-1,0,100.00,5,"6ABL6011,6ABL6021,6ABL6031,6ABL0111,6ABL0121",13.80,0,13.99,9.64,0,32,12,40,15,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=3.53분/기준9.0),R-C'(역증가5개:6ABL6011,6ABL6021,6ABL6031,6ABL0111,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(14.0%4분초과)]; M16B[R-A_sus]; M16_PKT[R-A_sus]",10,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,50,0,5,0,0,3,0,0,0,0,-16,9,-2,-22,-19,-6,0.53,76.09,80.64,87.54,81.98,0,125,102,84,0,0,25,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 11:43,2026-06-09,11:43,1,1단계 조기경보,1,,55,관심,M16HUB,25,M16HUB,"M16A(10:47,RA+RA_sus+SLA) → M16_PKT(10:47,RA+RA_sus) → M16HUB(10:48,RA+RA_sus+RD) → M16B(11:19,RA_sus+RB+SLA)",,,25,5,0,10,5,0,5,0,RA+RC+RD,RA_sus,,RA_sus+SLA,RA_sus,7.60,2.17,2.84,2.67,2.52,-14,-5,10,-13,0,0,99.41,5,"6ABL6011,6ABL6021,6ABL6031,6ABL0111,6ABL0121",12.24,0,13.96,9.45,0,36,13,37,15,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=7.60분/기준9.0),R-C'(역증가5개:6ABL6011,6ABL6021,6ABL6031,6ABL0111,6ABL0121),R-D(FAB저장=0.0%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(14.0%4분초과)]; M16B[R-A_sus]; M16_PKT[R-A_sus]",10,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,50,0,5,0,0,3,0,0,0,0,16,14,12,-46,-15,-2,0.50,80.08,81.70,90.25,82.72,0,114,91,74,0,0,25,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 11:44,2026-06-09,11:44,1,1단계 조기경보,1,,65,경계,M16HUB,30,M16HUB,"M16_PKT(10:47,RA+RA_sus) → M16HUB(10:48,RA+RA_sus+RD) → M16A(10:48,RA+RA_sus+SLA) → M16B(11:19,RA_sus+RB+SLA)",M14B_7F_TO_HUB=1.5x(주의),,30,5,0,10,5,0,5,0,RA+RA_sus+RC+RD,RA_sus,,RA_sus+SLA,RA_sus,11.13,2.31,2.87,2.83,2.54,-13,-10,14,-44,7,0,99.41,2,"6ABL6031,6ABL0121",12.77,0,13.69,10.05,0,30,12,36,11,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=11.13분/기준9.0),R-A_sus,R-C'(역증가2개:6ABL6031,6ABL0121),R-D(FAB저장=0.0%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(13.7%4분초과)]; M16B[R-A_sus]; M16_PKT[R-A_sus]; 흐름:M14B_7F_TO_HUB=1.5x(주의)",10,5,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,55,5,5,0,0,4,0,0,0,0,28,2,18,-70,-10,-22,0.51,76.68,82.89,91.19,82.57,0,123,98,85,0,0,30,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 11:45,2026-06-09,11:45,1,1단계 조기경보,1,,60,관심,M16HUB,30,M16HUB,"M16HUB(10:48,RA+RA_sus+RD) → M16A(10:48,RA+RA_sus+SLA) → M16_PKT(10:48,RA+RA_sus) → M16B(11:19,RA_sus+RB+SLA)",,,30,5,0,10,5,0,5,0,RA+RA_sus+RC+RD,RA_sus,,RA_sus+SLA,RA_sus,4.52,2.60,2.67,2.60,2.41,-11,-2,9,-41,12,0.59,99.41,3,"6ABL6011,6ABL6031,6ABL0121",12.76,0,13.92,7.80,0,31,12,32,12,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.52분/기준9.0),R-A_sus,R-C'(역증가3개:6ABL6011,6ABL6031,6ABL0121),R-D(FAB저장=0.6%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(13.9%4분초과)]; M16B[R-A_sus]; M16_PKT[R-A_sus]",10,5,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,55,0,5,0,0,3,0,0,0,0,27,15,12,-59,-15,-26,0.51,78.91,78.51,91.07,85.97,0,109,88,60,0,0,30,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 11:46,2026-06-09,11:46,3,3단계 ⭐확정,1,1→3,65,경계,M16HUB,35,M16HUB,"M16A(10:48,RA+RA_sus+SLA) → M16_PKT(10:48,RA+RA_sus) → M16HUB(10:49,RA+RA_sus+RD) → M16B(11:19,RA_sus+RB+SLA)",,,35,5,0,10,5,0,5,0,RA+RA_sus+RB_fast+RC+RD,RA_sus,,RA_sus+SLA,RA_sus,8.71,2.84,2.99,2.76,2.60,27,-3,16,-46,9,0.59,99.41,2,"6ABL6011,6ABL0121",12.11,0,14.18,10.25,0,43,15,38,13,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=8.71분/기준9.0),R-A_sus,R-B_fast(+57/10분),R-C'(역증가2개:6ABL6011,6ABL0121),R-D(FAB저장=0.6%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(14.2%4분초과)]; M16B[R-A_sus]; M16_PKT[R-A_sus]",10,5,0,5,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,60,0,5,0,0,3,0,0,0,0,57,6,20,-70,-12,-26,0.53,78.43,77.98,88.01,83.46,0,105,111,89,0,0,35,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 11:47,2026-06-09,11:47,3,3단계 ⭐확정,3,,60,관심,M16HUB,35,M16HUB,"M16_PKT(10:48,RA+RA_sus) → M16HUB(10:49,RA+RA_sus+RD) → M16A(10:49,RA+RA_sus+SLA) → M16B(11:19,RA_sus+RB+SLA)",,,35,5,0,10,5,0,0,0,RA+RA_sus+RB_fast+RC+RD,RA_sus,,RA_sus+SLA,RA_sus,10.70,2.36,2.77,2.83,2.68,5,4,14,-57,4,0,100.00,2,"6ABL6011,6ABL0121",12.07,0,14.43,10.08,0,38,16,34,15,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=10.70분/기준9.0),R-A_sus,R-B_fast(+33/10분),R-C'(역증가2개:6ABL6011,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(14.4%4분초과)]; M16B[R-A_sus]",10,5,0,5,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,55,0,5,0,0,4,0,0,0,0,33,2,23,-52,2,-30,0.50,81.15,81.56,89.66,83.90,0,105,103,78,0,0,35,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 11:48,2026-06-09,11:48,3,3단계 ⭐확정,3,,60,관심,M16HUB,35,M16HUB,"M16HUB(10:49,RA+RA_sus+RD) → M16A(10:49,RA+RA_sus+SLA) → M16_PKT(10:49,RA+RA_sus) → M16B(11:19,RA_sus+RB+SLA)",,,35,5,0,10,5,0,0,0,RA+RA_sus+RB_fast+RC+RD,RA_sus,,RA_sus+SLA,RA_sus,5.07,2.44,2.80,2.61,2.55,26,-4,14,-53,0,0,100.00,2,"6ABL6031,6ABL0121",12.02,0,14.29,9.25,0,33,13,31,12,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=5.07분/기준9.0),R-A_sus,R-B_fast(+49/10분),R-C'(역증가2개:6ABL6031,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(14.3%4분초과)]; M16B[R-A_sus]",10,5,0,5,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,55,0,5,0,0,3,0,0,0,0,49,-3,18,-40,2,-25,0.51,80.66,79.05,88.48,82.27,0,107,110,79,0,0,35,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 11:49,2026-06-09,11:49,3,3단계 ⭐확정,3,,70,경계,M16HUB,35,M16HUB,"M16A(10:49,RA+RA_sus+SLA) → M16_PKT(10:49,RA+RA_sus) → M16HUB(10:50,RA+RA_sus+RC+RD) → M16B(11:19,RA_sus+RB+SLA)",,,35,10,0,10,10,0,0,0,RA+RA_sus+RB_fast+RC+RD,RA_sus+RB_fast,,RA_sus+SLA,RA_sus+RB_fast,9.00,2.51,3.03,2.90,2.57,43,39,11,-45,-10,0,100.00,3,"6ABL6031,6ABL0111,6ABL0121",12.23,0,13.83,7.04,0,29,12,34,14,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=9.00분/기준9.0),R-A_sus,R-B_fast(+79/10분),R-C'(역증가3개:6ABL6031,6ABL0111,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+41/10분)]; M16A[R-A_sus,SLA(13.8%4분초과)]; M16B[R-A_sus,R-B_fast(+14/10분)]",10,5,0,5,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,65,0,5,0,0,4,0,0,0,0,79,41,24,-16,14,-23,0.54,83.19,79.05,85.43,84.05,0,97,96,53,0,0,35,10,0,10,10
M16A_HUBROOM_PR.csv,2026-06-09 11:50,2026-06-09,11:50,3,3단계 ⭐확정,3,,70,경계,M16HUB,35,M16HUB,"M16HUB(10:50,RA+RA_sus+RC+RD) → M16A(10:50,RA+RA_sus+SLA) → M16_PKT(10:52,RA+RA_sus) → M16B(11:19,RA_sus+RB+SLA)",,,35,10,0,10,10,0,0,0,RA+RA_sus+RB_fast+RC+RD,RA_sus+RB_fast,,RA_sus+SLA,RA_sus+RB_fast,10.60,2.58,3.38,2.71,2.38,53,39,9,-51,2,0,100.00,3,"6ABL6031,6ABL0111,6ABL0121",13.23,0,13.79,10.66,0,31,13,34,13,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=10.60분/기준9.0),R-A_sus,R-B_fast(+77/10분),R-C'(역증가3개:6ABL6031,6ABL0111,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+38/10분)]; M16A[R-A_sus,SLA(13.8%4분초과)]; M16B[R-A_sus,R-B_fast(+32/10분)]",10,5,0,5,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,65,0,5,0,0,5,0,0,0,0,77,38,31,-3,32,-24,0.55,82.02,82.76,88.60,84.64,0,122,108,90,0,0,35,10,0,10,10
M16A_HUBROOM_PR.csv,2026-06-09 11:51,2026-06-09,11:51,3,3단계 ⭐확정,3,,75,경계,M16HUB,35,M16HUB,"M16HUB(10:51,RA+RA_sus+RD) → M16A(10:51,RA+RA_sus) → M16_PKT(10:52,RA+RA_sus) → M16B(11:19,RA_sus+RB+SLA)",,,35,10,0,10,10,5,0,0,RA+RA_sus+RB_fast+RC+RD,RA_sus+RB_fast,,RA_sus+SLA,RA_sus+RB_fast,4.62,2.55,3.30,2.85,2.85,21,18,-2,-29,7,0,100.00,3,"6ABL6031,6ABL0111,6ABL0121",13.94,0,13.96,11.02,0,35,12,34,13,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.62분/기준9.0),R-A_sus,R-B_fast(+64/10분),R-C'(역증가3개:6ABL6031,6ABL0111,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+27/10분)]; M16A[R-A_sus,SLA(14.0%4분초과)]; M16B[R-A_sus,R-B_fast(+29/10분)]; M16[R-B_fast(+37/10분)]",10,5,0,5,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,70,0,5,0,0,4,0,0,0,0,64,27,23,5,29,-27,0.56,79.69,79.44,84.84,86.56,0,116,99,85,0,0,35,10,0,10,10
M16A_HUBROOM_PR.csv,2026-06-09 11:52,2026-06-09,11:52,3,3단계 ⭐확정,3,,65,경계,M16HUB,35,M16HUB,"M16HUB(10:52,RA+RA_sus+RD) → M16_PKT(10:52,RA+RA_sus) → M16A(11:03,RA_sus+RB_fast+SLA) → M16B(11:19,RA_sus+RB+SLA)",,,35,5,0,10,10,0,0,0,RA+RA_sus+RB_fast+RC+RD,RA_sus,,RA_sus+SLA,RA_sus+RB_fast,10.60,2.69,2.93,2.92,2.55,20,13,-5,-42,13,0,100.00,3,"6ABL6021,6ABL6031,6ABL0111",14.43,0,14.02,9.72,0,33,12,37,14,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=10.60분/기준9.0),R-A_sus,R-B_fast(+55/10분),R-C'(역증가3개:6ABL6021,6ABL6031,6ABL0111),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(14.0%4분초과)]; M16B[R-A_sus,R-B_fast(+19/10분)]",10,5,0,5,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,60,0,5,0,0,5,0,0,0,0,55,21,14,11,19,-30,0.57,76.77,77.45,86.84,87.44,0,132,107,81,0,0,35,5,0,10,10
M16A_HUBROOM_PR.csv,2026-06-09 11:53,2026-06-09,11:53,3,3단계 ⭐확정,3,,75,경계,M16HUB,30,M16HUB,"M16HUB(10:53,RA+RA_sus+RD) → M16_PKT(10:53,RA+RA_sus) → M16A(11:03,RA_sus+RB_fast+SLA) → M16B(11:19,RA_sus+RB+SLA)",,,30,10,0,10,5,5,0,5,RA+RA_sus+RC+RD,RA_sus+SLA,,RA_sus+SLA,RA_sus,8.57,2.58,2.97,2.67,2.71,33,22,9,-40,16,0,100.00,2,"6ABL6031,6ABL0121",14.48,0,14.08,9.99,0,34,13,38,14,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=8.57분/기준9.0),R-A_sus,R-C'(역증가2개:6ABL6031,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(14.5%4분초과)]; M16A[R-A_sus,SLA(14.1%4분초과)]; M16B[R-A_sus]; M16[R-B_fast(+42/10분)]; M16_WT[R-A_sus]",10,5,0,0,8,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,65,0,10,0,0,5,0,0,0,0,22,6,-3,-3,9,-22,0.58,78.23,79.05,90.48,87.44,0,136,97,74,0,0,30,10,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 11:54,2026-06-09,11:54,1,1단계 조기경보,3,3→1,60,관심,M16HUB,30,M16HUB,"M16HUB(10:54,RA+RA_sus+RD) → M16_PKT(10:54,RA+RA_sus) → M16A(11:03,RA_sus+RB_fast+SLA) → M16B(11:19,RA_sus+RB+SLA)",,,30,5,0,10,5,0,0,5,RA+RA_sus+RC+RD,RA_sus,,RA_sus+SLA,RA_sus,4.55,2.41,2.95,2.99,2.63,27,21,5,-42,1,0,100.00,2,"6ABL6021,6ABL6032",13.89,0,13.85,10.42,0,34,12,36,16,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.55분/기준9.0),R-A_sus,R-C'(역증가2개:6ABL6021,6ABL6032),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(13.8%4분초과)]; M16B[R-A_sus]; M16_WT[R-A_sus]",10,5,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,55,0,5,0,0,4,0,0,0,0,-2,6,-14,15,4,-32,0.58,76.00,78.78,90.48,85.38,0,115,100,85,0,0,30,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 11:55,2026-06-09,11:55,3,3단계 ⭐확정,1,1→3,65,경계,M16HUB,30,M16HUB,"M16HUB(10:55,RA+RA_sus+RB_fast+RD) → M16_PKT(10:55,RA+RA_sus) → M16A(11:03,RA_sus+RB_fast+SLA) → M16B(11:19,RA_sus+RB+SLA)",,,30,5,0,10,5,5,0,5,RA+RA_sus+RC+RD,RA_sus,,RA_sus+SLA,RA_sus,11.02,2.30,2.97,2.71,2.40,17,17,2,-54,-8,0,100.00,2,"6ABL6021,6ABL6031",13.15,0,13.08,7.33,0,36,12,38,14,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=11.02분/기준9.0),R-A_sus,R-C'(역증가2개:6ABL6021,6ABL6031),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(13.1%4분초과)]; M16B[R-A_sus]; M16[R-B_fast(+36/10분)]; M16_WT[R-A_sus]",10,5,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,60,0,5,0,0,5,0,0,0,0,-12,-5,-14,-17,-10,-31,0.59,75.80,81.17,88.84,85.97,0,126,84,54,0,0,30,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 11:56,2026-06-09,11:56,1,1단계 조기경보,3,3→1,57,관심,M16HUB,22,M16HUB,"M16HUB(10:56,RA+RA_sus+RB_fast+RD) → M16_PKT(10:56,RA+RA_sus) → M16A(11:03,RA_sus+RB_fast+SLA) → M16B(11:19,RA_sus+RB+SLA)",,,22,5,0,10,5,0,5,5,RA+RA_sus+RD,RA_sus,,RA_sus+SLA,RA_sus,7.61,2.38,3.07,2.65,2.82,52,27,2,-44,-13,0,100.00,1,6ABL6022,13.59,0,13.79,10.31,0,40,14,32,12,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=7.61분/기준9.0),R-A_sus,R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(13.8%4분초과)]; M16B[R-A_sus]; M16_PKT[R-A_sus]; M16_WT[R-A_sus]",10,5,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,52,0,5,0,0,5,0,0,0,0,-12,9,-19,-5,-7,-36,0.68,75.02,82.23,89.07,88.48,0,117,103,86,0,0,22,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 11:57,2026-06-09,11:57,1,1단계 조기경보,1,,70,경계,M16HUB,30,M16HUB,"M16HUB(10:57,RA+RA_sus+RB_fast+RD) → M16_PKT(10:57,RA+RA_sus) → M16A(11:03,RA_sus+RB_fast+SLA) → M16B(11:19,RA_sus+RB+SLA)",,,30,10,0,10,5,0,5,0,RA+RA_sus+RC+RD,RA_sus+SLA,,RA_sus+SLA,RA_sus,7.02,2.68,3.13,2.71,2.78,32,15,8,-30,-18,0,100.00,2,"6ABL6012,6ABL0111",14.16,0,13.14,10.36,0,38,13,36,12,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=7.02분/기준9.0),R-A_sus,R-C'(역증가2개:6ABL6012,6ABL0111),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(14.2%4분초과)]; M16A[R-A_sus,SLA(13.1%4분초과)]; M16B[R-A_sus]; M16_PKT[R-A_sus]",10,5,0,0,8,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,60,0,10,0,0,4,0,0,0,0,-8,-4,-10,5,-6,-31,0.64,77.94,83.29,89.42,88.63,0,129,90,77,0,0,30,10,0,10,5
